102;장성택;1969. 모스크바 유학;1969;NULL;NULL;러시아;1969_name_level_러시아
398;최영림;연도미상 만경대혁명학원, 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
398;최영림;연도미상 만경대혁명학원, 김일성종합대학 졸업;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
399;최룡해;연도미상 만경대혁명학원, 김일성종합대학 정치경제학부 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
399;최룡해;연도미상 만경대혁명학원, 김일성종합대학 정치경제학부 졸업;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
400;장재언;연도미상 김책공업대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
401;한동근;연도미상 레닌 군사정치아카데미, 만경대혁명학원 졸업;NULL;군사정치아카데미;대학교;북한;year_군사정치아카데미_대학교_북한
401;한동근;연도미상 레닌 군사정치아카데미, 만경대혁명학원 졸업;NULL;만경대혁명학원;대학교;북한;year_만경대혁명학원_대학교_북한
402;홍석형;1948. 월북, 만경대혁명학원, 모스크바대 경제학과 졸업;1948;만경대혁명학원;대학교;북한;1948_만경대혁명학원_대학교_북한
402;홍석형;1948. 월북, 만경대혁명학원, 모스크바대 경제학과 졸업;NULL;모스크바대학교;대학교;러시아;year_모스크바대학교_대학교_러시아
403;최창식;연도미상 평양의과대학 임상약리학과 졸업;NULL;평양의과대학교;대학교;북한;year_평양의과대학교_대학교_북한
406;조명록;1945이전 만주 비행학교, 만경대혁명학원;1945;비행학교;대학교;북한;1945_비행학교_대학교_북한
406;조명록;1950.～52. 러시아 공군대학 유학, 귀국;1950;공군대학교;대학교;러시아;1950_공군대학교_대학교_러시아
406;조명록;1945이전 만주 비행학교, 만경대혁명학원;NULL;만경대혁명학원;대학교;북한;year_만경대혁명학원_대학교_북한
406;조명록;연도미상 중앙당학교;NULL;중앙당학교;대학교;북한;year_중앙당학교_대학교_북한
409;김계관;연도미상 평양외국어대학, 평양국제관계대학;NULL;평양국제관계대학교;대학교;북한;year_평양국제관계대학교_대학교_북한
409;김계관;연도미상 평양외국어대학, 평양국제관계대학;NULL;평양외국어대학교;대학교;북한;year_평양외국어대학교_대학교_북한
416;계응태;1948. 소련고급당학교;1948;고급당학교;대학교;러시아;1948_고급당학교_대학교_러시아
416;계응태;연도미상 남만주대학;NULL;남만주대학교;대학교;북한;year_남만주대학교_대학교_북한
417;김기남;연도미상김일성종합대학, 만경대혁명학원, 모스크바국제대학;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
417;김기남;연도미상김일성종합대학, 만경대혁명학원, 모스크바국제대학;NULL;만경대혁명학원;대학교;북한;year_만경대혁명학원_대학교_북한
417;김기남;연도미상김일성종합대학, 만경대혁명학원, 모스크바국제대학;NULL;모스크바국제대학교;대학교;러시아;year_모스크바국제대학교_대학교_러시아
418;김태봉;연도미상 김책공업종합대학 졸업;NULL;김책공업종합대학;대학교;북한;year_김책공업종합대학_대학교_북한
419;오금철;연도미상 만경대혁명학원, 김책공군대학, 소련공군아카데미 졸업;NULL;김책공군대학교;대학교;북한;year_김책공군대학교_대학교_북한
419;오금철;연도미상 만경대혁명학원, 김책공군대학, 소련공군아카데미 졸업;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
419;오금철;연도미상 만경대혁명학원, 김책공군대학, 소련공군아카데미 졸업;NULL;소련공군아카데미;대학교;러시아;year_소련공군아카데미_대학교_러시아
420;려춘석;연도미상 김일성군사종합대학 졸업;NULL;김일성군사종합대학교;대학교;북한;year_김일성군사종합대학교_대학교_북한
422;현철해;1947. 1 만경대혁명학원, 김일성종합대, 루마니아공학대 졸업;1947;만경대혁명학원;특수학교;북한;1947_만경대혁명학원_특수학교_북한
422;현철해;연도미상 루마니아 유학;NULL;NULL;NULL;루마니아;year_name_level_루마니아
422;현철해;1947. 1 만경대혁명학원, 김일성종합대, 루마니아공학대 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
422;현철해;1947. 1 만경대혁명학원, 김일성종합대, 루마니아공학대 졸업;NULL;루마니아공학대학교;대학교;루마니아;year_루마니아공학대학교_대학교_루마니아
423;김경희;연도미상김일성종합대학, 모스크바대학;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
423;김경희;연도미상김일성종합대학, 모스크바대학;NULL;모스크바대학교;대학교;러시아;year_모스크바대학교_대학교_러시아
424;박명철;연도미상 평양체육대학교;NULL;평양체육대학교;대학교;북한;year_평양체육대학교_대학교_북한
426;권희경;연도미상 김일성종합대학;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
427;김격식;연도미상강건군관학교 졸업;NULL;강건군관학교;특수학교;북한;year_강건군관학교_특수학교_북한
430;강능수;연도미상김일성종합대학 조선어문학부 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
432;김영춘;연도미상 김일성군사종합대학, 만경대혁명학원, 소련 푸룬제아카데미 졸업;NULL;김일성군사종합대학교;대학교;북한;year_김일성군사종합대학교_대학교_북한
432;김영춘;연도미상 김일성군사종합대학, 만경대혁명학원, 소련 푸룬제아카데미 졸업;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
432;김영춘;연도미상 김일성군사종합대학, 만경대혁명학원, 소련 푸룬제아카데미 졸업;NULL;푸룬제아카데미;특수학교;러시아;year_푸룬제아카데미_특수학교_러시아
434;박의춘;연도미상 국제관계대학 졸업;NULL;국제관계대학교;대학교;북한;year_국제관계대학교_대학교_북한
436;김중린;1947. 중앙당학교;1947;중앙당학교;특수학교;북한;1947_중앙당학교_특수학교_북한
436;김중린;1953. 소련고급당학교;1953;소련고급당학교;특수학교;러시아;1953_소련고급당학교_특수학교_러시아
440;전병호;연도미상 만경대혁명학원, 김일성종합대, 모스크바대 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
440;전병호;연도미상 만경대혁명학원, 김일성종합대, 모스크바대 졸업;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
440;전병호;연도미상 만경대혁명학원, 김일성종합대, 모스크바대 졸업;NULL;모스크바대학교;대학교;러시아;year_모스크바대학교_대학교_러시아
441;김영일;연도미상  함경북도 나진해운대학 졸업;NULL;나진해운대학교;대학교;북한;year_나진해운대학교_대학교_북한
449;김영재;연도미상 김일성종합대학 외문학부 영어과 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
450;김병팔;연도미상 만경대혁명학원, 소련 도네프로페드롭스크 야금대학;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
450;김병팔;연도미상 만경대혁명학원, 소련 도네프로페드롭스크 야금대학;NULL;야금대학교;대학교;북한;year_야금대학교_대학교_북한
451;홍선옥;연도미상 김일성종합대학, 국제관계대학 졸업;NULL;군제관계대학교;대학교;북한;year_군제관계대학교_대학교_북한
451;홍선옥;연도미상 김일성종합대학, 국제관계대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
452;박재경;연도미상 김일성정치군사대학 졸업;NULL;김일성정치군사대학교;대학교;북한;year_김일성정치군사대학교_대학교_북한
453;김명국;연도미상김일성군사종합대학, 소련 프룬제군사대학 졸업;NULL;김일성군사종합대학교;대학교;북한;year_김일성군사종합대학교_대학교_북한
453;김명국;연도미상김일성군사종합대학, 소련 프룬제군사대학 졸업;NULL;프룬제군사대학교;대학교;러시아;year_프룬제군사대학교_대학교_러시아
454;김양건;연도미상 김일성종합대학 불어과 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
456;태종수;연도민상 만경대혁명학원 졸업;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
458;변영립;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
460;김태종;연도미상 평양국제관계대학 졸업;NULL;평양국제관계대학교;대학교;북한;year_평양국제관계대학교_대학교_북한
462;우동측;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
463;원동연;연도미상 김일성종합대 정치경제학과 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
464;안경호;연도미상 김일성종합대학 철학박사;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
481;태형철;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
484;김일본;연도미상 타쉬켄트 종합대학;NULL;타쉬켄트종합대학교;대학교;우즈베키스탄;year_타쉬켄트종합대학교_대학교_우즈베키스탄
492;연형묵;연도미상 만경대혁명학원, 김일성종합대학;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
492;연형묵;연도미상 만경대혁명학원, 김일성종합대학;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
498;문경덕;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
499;박정순;연도미상  중앙당학교;NULL;중앙당학교;특수학교;북한;year_중앙당학교_특수학교_북한
500;전일춘;연도미상 평양남산고급중학교 졸업;NULL;평양남산고급중학교;고등중학교;북한;year_평양남산고급중학교_고등중학교_북한
501;리영수;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
502;오일정;연도미상 김일성종합대 경제학과, 김일성군사종합대학 졸업;NULL;김일성군사종합대학교;대학교;북한;year_김일성군사종합대학교_대학교_북한
502;오일정;연도미상 김일성종합대 경제학과, 김일성군사종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
505;리자방;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
513;리용호;연도미상 평양외국어대학;NULL;평양외국어대학교;대학교;북한;year_평양외국어대학교_대학교_북한
515;한광상;연도미상 김일성고급당학교 졸업;NULL;김일성고급당학교;특수학교;북한;year_김일성고급당학교_특수학교_북한
519;이철리;연도미상 김일성종합대학, 국제관계대학 불어과 졸업;NULL;국제관계대학교;대학교;북한;year_국제관계대학교_대학교_북한
519;이철리;연도미상 김일성종합대학, 국제관계대학 불어과 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
520;김창섭;연도미상 김일성고급당학교 졸업;NULL;김일성고급당학교;특수학교;북한;year_김일성고급당학교_특수학교_북한
541;강영호;연도미상김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
561;지재룡;연도미상 김일성종합대학 외국어문학부;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
604;리제선;연도미상 김일성종합대학 핵물리학과 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
605;리종산;연도미상 중앙보안간부학교;NULL;중앙보안간부학교;특수학교;북한;year_중앙보안간부학교_특수학교_북한
607;리찬복;연도미상 국제관계대학 영어과 졸업;NULL;국제관계대학교;대학교;북한;year_국제관계대학교_대학교_북한
609;자성남;연도미상  국제관계대학 졸업;NULL;국제관계대학교;대학교;북한;year_국제관계대학교_대학교_북한
611;장웅;2008. 7 사회정치학 박사학위 취득;2008;NULL;학사 이상;북한;2008_name_학사 이상_북한
611;장웅;연도미상 평양외국어대학 졸업;NULL;평양외국어대학교;대학교;북한;year_평양외국어대학교_대학교_북한
612;장윤곤;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
613;장혜명;1986. 김일성종합대학 조선문학부 졸업;1986;김일성종합대학교;대학교;북한;1986_김일성종합대학교_대학교_북한
614;전승훈;연대미상 김책공업대학 졸업;NULL;김책공업대학교;대학교;북한;year_김책공업대학교_대학교_북한
615;전영진;연도미상 국제관계대학 졸업;NULL;국제관계대학교;대학교;북한;year_국제관계대학교_대학교_북한
616;전재선;연대미상 김일성군사종합대학 졸업;NULL;김일성군사종합대학교;대학교;북한;year_김일성군사종합대학교_대학교_북한
619;정명학;연도미상 만경대혁명학원 졸업;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
621;정태양;연도미상  김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
622;정하철;1950. 김일성종합대학 철학과 졸업;1950;김일성종합대학교;대학교;북한;1950_김일성종합대학교_대학교_북한
624;조현주;연도미상 김일성종합대학 경제학부 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
627;주동찬;연대미상 평양건설건재대학 졸업;NULL;평양건설건재대학교;대학교;북한;year_평양건설건재대학교_대학교_북한
630;차승수;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
633;최수헌;연도미상 국제관계대학;NULL;국제관계대학교;대학교;북한;year_국제관계대학교_대학교_북한
634;최영건;연도미상 김책공업대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
635;최룡수;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
636;최칠남;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
637;한봉춘;연도미상 김책공업대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
638;한성렬;연도미상 김일성종합대학 정치경제학과 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
639;허종;연도미상 평양외국어대학 졸업;NULL;평양외국어대학교;대학교;북한;year_평양외국어대학교_대학교_북한
641;홍일천;연도미상 김일성종합대학 경제학부;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
642;황봉영;연도미상 평양사범대학 졸업;NULL;평양사범대학교;대학교;북한;year_평양사범대학교_대학교_북한
645;구본태;연도미상인민경제대학 졸업;NULL;인민경제대학교;대학교;북한;year_인민경제대학교_대학교_북한
647;권호웅;1995. 4 김일성종합대학 학생위원회 대표;1995;김일성종합대학교;대학교;북한;1995_김일성종합대학교_대학교_북한
647;권호웅;연도미상김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
648;김경호;연도미상국제관계대학 졸업;NULL;국제관계대학교;대학교;북한;year_국제관계대학교_대학교_북한
651;김동운;연도미상 청진광산금속대학 졸업;NULL;청진광산금속대학교;대학교;중국;year_청진광산금속대학교_대학교_중국
652;김만길;연도미상 평양기계대학 졸업;NULL;평양기계대학교;대학교;북한;year_평양기계대학교_대학교_북한
653;김명길;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
654;김병훈;연도미상 평양사범대학 졸업;NULL;평양사범대학교;대학교;북한;year_평양사범대학교_대학교_북한
655;김복신;1946.～50.김일성종합대학 경제학과 졸업;1946;김일성종합대학교;대학교;북한;1946_김일성종합대학교_대학교_북한
655;김복신;1954. 중앙당학교;1954;중앙당학교;특수학교;북한;1954_중앙당학교_특수학교_북한
657;김성국;연도미상 김일성종합대학 조선어문학부 졸업;NULL;김일성군사종합대학교;대학교;북한;year_김일성군사종합대학교_대학교_북한
658;김수학;연도미상 함흥의과대학;NULL;함흥의과대학교;대학교;북한;year_함흥의과대학교_대학교_북한
659;김승현;연도미상 함흥수리대 졸업;NULL;함흥수리대학교;대학교;북한;year_함흥수리대학교_대학교_북한
660;김시학;연도미상 체코프라하공대, 만경대혁명학원, 모스크바종합대;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
660;김시학;연도미상 체코프라하공대, 만경대혁명학원, 모스크바종합대;NULL;모스크바종합대학교;대학교;러시아;year_모스크바종합대학교_대학교_러시아
660;김시학;연도미상 체코프라하공대, 만경대혁명학원, 모스크바종합대;NULL;체코프라하공대;대학교;체코;year_체코프라하공대_대학교_체코
662;김양점;연도미상 김일성군사종합대학 졸업;NULL;김일성군사종합대학교;대학교;북한;year_김일성군사종합대학교_대학교_북한
663;김령성;연도미상 김일성종합대학 조선어문학부 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
664;김영숙;연도미상 인민경제대학 졸업;NULL;인민경제대학교;대학교;북한;year_인민경제대학교_대학교_북한
666;김완수;연도미상 김일성종합대학 정치경제학부 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
667;김용삼;연도미상 평양교통고등학교;NULL;평양교통학교;특수학교;북한;year_평양교통학교_특수학교_북한
668;김용술;연도미상 인민경제대학 졸업;NULL;인민경제대학교;대학교;북한;year_인민경제대학교_대학교_북한
669;김유호;연도미상 함흥화학공업대학 졸업;NULL;함흥화학공업대학교;대학교;북한;year_함흥화학공업대학교_대학교_북한
672;김정기;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
673;김정호;연도미상 김일성종합대학;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
685;박동춘;연도미상 평양외국어대학 졸업;NULL;평양외국어대학교;대학교;북한;year_평양외국어대학교_대학교_북한
686;박명국;연도미상 신의주외국어학원, 국제관계대학;NULL;국제관계대학교;대학교;북한;year_국제관계대학교_대학교_북한
686;박명국;연도미상 신의주외국어학원, 국제관계대학;NULL;신의주외국어학원;특수학교;북한;year_신의주외국어학원_특수학교_북한
691;박진식;연도미상 김일성종합대학 어문학부(영문) 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
701;송석환;연도미상 평양음악대학;NULL;평양음악대학교;대학교;북한;year_평양음악대학교_대학교_북한
702;송일호;연도미상 김형직사범대학 졸업;NULL;김형직사범대학교;대학교;북한;year_김형직사범대학교_대학교_북한
705;오광철;연도미상 김일성종합대 프랑스어과 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
706;오길방;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
707;우두태;연도미상 문평제련소 공장대학 야금과;NULL;공장대학;대학교;북한;year_공장대학_대학교_북한
708;리경식;연도미상 계응상사리원농업대학 졸업;NULL;계응상사리원농업대학교;대학교;북한;year_계응상사리원농업대학교_대학교_북한
710;리근;연도미상 김일성종합대학 독문학과;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
711;이금범;연도미상 평양체신대학 전자공학;NULL;평양체신대학교;대학교;북한;year_평양체신대학교_대학교_북한
712;리길송;연도미상 만경대혁명학원, 레닌그라드공대 졸업;NULL;레닌그라드공대;대학교;러시아;year_레닌그라드공대_대학교_러시아
712;리길송;연도미상 만경대혁명학원, 레닌그라드공대 졸업;NULL;만경대혁명학원;특수학교;북한;year_만경대혁명학원_특수학교_북한
713;리동호;연도미상 체육대학 졸업;NULL;체육대학교;대학교;북한;year_체육대학교_대학교_북한
717;리수용;연도미상 김일성종합대학, 국제관계대학 불어과 졸업;NULL;국제관계대학교;대학교;북한;year_국제관계대학교_대학교_북한
717;리수용;연도미상 김일성종합대학, 국제관계대학 불어과 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
782;강지영;연도미상김책공업대학 졸업;NULL;김책공업대학교;대학교;북한;year_김책공업대학교_대학교_북한
783;권혁봉;연도미상김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
799;심철호;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
804;조연준;연도미상 김일성종합대학 졸업;NULL;김일성종합대학교;대학교;북한;year_김일성종합대학교_대학교_북한
807;강관주;1960. 김일성종합대학 역사학부 졸업;1960;김일성종합대학교;대학교;북한;1960_김일성종합대학교_대학교_북한
807;강관주;연도미상김일성고급당학교 졸업;NULL;김일성고급당학교;특수학교;북한;year_김일성고급당학교_특수학교_북한
